#sampleName=simulated_Ler0_1
#filename1=data/imputation_rawdata/simulated_Ler0_2.fq
HapIds	count
54cd59964a68d4f8c234306da96c97cb,90197257e662c918f5649276abd7acd5,95eb90261eec5d529654cc62c739135e	2
57cfdd22a9f9525c0d7cfb1de36412f7	2
6e91cfb8274835602163905029731ad7,d4f7865a290996a6b980ac2b9d3dbb9f	1
4e82cd85f8158f51b54613771ac1a58c,c9569c001747e50c164ca5680dd2d2bb	1
75a08cecc22365b5e39c0f4c480c36e8	3
5931f3bb641f36b158ba0465c6373140,c80c7dfa25036bd4e16e9e604918b4ca	1
615546ef9059cd96332645cd25ac2868,c24e51b8e2fa20025e4eba30722fbf4f	1
1dea988e5b5b0641572aae6218417ee6,33910f2be02d0ca1787dc87e19c6e633	3
54515788d6fe0b5e082e5cc97ea30bc5	4
c611999f9f434dc3cd98b91cef7d4f77,e66bbd0875b85c0c52dee7dc745fdd7f	1
84ff3dcbcc52e0803036cc7e9ea288e7	1
25d2df82336dac78ef8e6940175320a0,3d8e594fd09668a18fd3b9933a6359a2	2
5e9feb4e2a4b1a7744e9c7fbaaa602b7,f68d8f7aac71b92e723bbf89c044d390	3
2795b09adc99746b6789560e93b1ab15,3d9d494132c53b7058d6b1f812b051b5	1
7a132fc57d2bacb92ff260134fe05789,d8e33baed4379c6d99b1a95d67205b98	2
6bc3af08f119e1dd616dae54a33cbcc0,fac68f8be823070f8d4d6fa62ddd0b3d	1
aa30e187ee6df6c9ca85c5d4dafe8484,ad97c513dac13d17eeacec7e3c30b7ca	3
40fde9eac9a0669c638862437ee8e125	2
076df9ad652cbb0d2d42549d6563407d	2
dcad8da5fe66f25e326ff18abc50821c	6
224f9bc8afa03c54abd52b1c54cb80c8	1
c8f71737405f648c401e69c964022e60	1
13a84540367fb1813918663f84d4e239,1a418ff5326091f1ed258a1ef3f101ae	3
362f906fbfd11019fe91ba12df9f8ea5,dcdc48fe969432a3be8821e2685b5cfc	1
37c06a865f2155b06172fa63ca704b9c,d3111343e16ca10506f0635dd9593832	2
edd682d98ee481ae01dfb66a25fbfae6,faa5438675fbe2f6b012b2893072844c	1
57fd709fc5d16c282838df34882d113a	2
87ab376fad1123e5070e65eede0e1724	4
7e7fba8e3de8103291c7c00f4d2f8ef1,c922e387865dbe521cd4b2ada6c73fb6	2
798e8025439e68def0e43a0e76b933b3	2
06bb6c74d1288721ac557055ecc0286c,2e697ea66e1dfea19b3551927c4f3ec8	1
578a570dbf665f53bb66147513099b11	2
381fe1be368f1b02141ea49fe9dc0985	4
33f8d7a9ff8c6d342a8fbaba3880da3e,edf7d43aa6388c861dba92330018c7ee	1
6c4d8306c7706bf4f48609ec00f9a521,ec4af8985f9a6a892264f6bcc4e41f6f	2
bea5b797f73bef652744e6adf8548d4a,c24e51b8e2fa20025e4eba30722fbf4f	2
36e49160a4f8ce6da9faa9c803abf068,b62a46f68d7fa30bd3be2285b67c4b50,bb87c7230e48dbd349aa45c1c7ae8223	1
c87bf874a04544f417f2f15c717f9baf	3
27ccc8e8998e42367abf276f847898b6	2
535c19344064e1e34275a5e76c42cd06,6c1826cbbd858739bc42244727dc973d	1
65b5953d96974f952071177f03c24ba6,8e76d623e226c3e0cfb609691aa8d097	1
f4561b02b7e10559bf7676475482d9ba	2
bb87c7230e48dbd349aa45c1c7ae8223	2
499b56e8a2e5242cc2ea140854d11f81,acf9c5c0f7e0de892a1660e25d70c867	1
0839df6a3d8e258c42ae9215c67940d6,1df9fee2e03504b4f2ff11b76929fc0e	1
3c15a15aeb8a1f9a9d75412b8475c4e7,7470e3b630272b496dfa48650fd2baee,bb05a4a5e4dd76bdf6686b54e4be0dd3	1
7e7fba8e3de8103291c7c00f4d2f8ef1,aa3e5e948d0a6a0cebabe2aa72d94e51	1
e62ff1bff4f735393c5aaffc95286021,fd1af19b7fb0e8603b4285708ebf10e9	3
57fdd8d0249fdbf9196ebb57de17c209,9a45d3814ee1d2d9af45abaf3759e18e	1
6742dffb1e5571f4e007ce48d564a83b,cef4833bf79c89ef76c5a34be642feeb	1
0c9debf788b79769638ce5d11cf6fa36,63ddd990b7264f03370e8a59a895766b,cf9ca1e9cd02713fc44575b4834e98d7	1
36e49160a4f8ce6da9faa9c803abf068,b62a46f68d7fa30bd3be2285b67c4b50	2
de0e6673483202da830dbe11a41c3fb7	1
5e50b70e84ca929319f64618deeec800	1
ede81f5a269d2a8a5e84ae846ccdc27c	1
578a570dbf665f53bb66147513099b11,6ae2725201cb6ffad2d008bff3b4241d	2
a952ea95b0b2c4cca916ffcd7c776741,b19997b348b75488c27778bf62591a80	2
441421e59ce4d09c30e011511260b8fe,54515788d6fe0b5e082e5cc97ea30bc5,545ecf54031b242598393f376640d7fd	1
107240bb648b59b91357cae3a78f440a,221dd8ec366eef30591d639af98c0109,e7cb91e9167a860bda8b357766f8a6fb	1
24e707816fab90a9e569d96a3122de48,3af724f3d2ddf9ad3ce18bb40f9872da	1
46163ee36e080016f7ae0c2a8c9aa2c6,ed519140299184d7dd6764ccf21d592b	2
377383a1c4ea8eecb974d34b41e68c25,a216e3b186882ea5de30ff6c635edf0d	1
7c3a0840e3918f8ff943d7a6e894472b	1
390b858bfd389706491b3e0da24c26df	1
f68d8f7aac71b92e723bbf89c044d390	1
bae5cd8a8cd83c8bcbb9bbe5589b7b86	1
8357b345f7f52afd27f241e20b382ba0,99537db0370a689b0ac5633eb09717d8	2
9971f8e02fccc21bf69535f929a08a30,a2ed552659791cf8735752e171cf6dd7,ea4edf8f3005cbdcaf41d633745ad664	3
9530a22bf5e3b2a6a88008eeb52d62a0	2
a952ea95b0b2c4cca916ffcd7c776741	1
b26da9a6d103877e2288caa731e3e83f,b54d828ef96ac56dfc4b72d2b985b4d2,badf0388cdedf24751b24036514e1dcc	1
33910f2be02d0ca1787dc87e19c6e633,dfa9b43d5b04de232ecb1cdaf77d649f	1
d7de4a015109c8f512ceba8e4939bc5a	1
be473f261c244920fd3eeecd31a7408e	1
9900079912f7922f89ccbc2498a48ed6,e80056f80d0a069e07070fffa02e82a0	1
4f8556049148a2f79e52916c8f4f3462,c075a711752dc4498ba49f3ec916e424	1
441421e59ce4d09c30e011511260b8fe,54515788d6fe0b5e082e5cc97ea30bc5	1
2e89123a3f4d8df661f61bca147b9566,cb986fd42593edd393874cf8ef1d13e8	1
4f8556049148a2f79e52916c8f4f3462,8b2e17d04a70fe4de1a2db62ab27e023	1
735cf346dab4638533ccee27e7c596ef,e10f23f865cb2322e174524e876c5d50,fa7f06d5781f421d585c4f367a3921ae	11
25e3bcd6f161f3a4b2916bc72d9ebed0	15
34a6e9ad6290fa2b1a02d206fb7eafc9,3cd334bcc9ffd50b43e5af3d1062876f,7aae169bec4e8bd6049f7a81e34954fb	39
edd32cefa85c79d084254543a5930009	13
4f2c7276f951c8677d3a8641a7c55c31	16
d29ef223675a51d5d81cdbfc7d6aa924	7
9c8aecd9e07aee31b94a25ea54d36faf	21
b8ac05e41eddd9cd375cff904d19f49a,c8d6276242cbe86dd9da0990a4637c0c,f714b55c1938a63c06eceebba5499482	18
37bc51b4a5c5609b631c152007e4b4d9,4a9468f835b3fe229ac60211e16c7fbd,51aad7a87461b30cdd6cf200d25ae527	29
1854c6c91b66a3c910d1d84a4ac579e8,5b1a90a206bf675735fea85cd5d52c9b	20
6d54ede54763afccff7e6b39b3780e41,7323864224869814e3274614ae129cf1,95dfaa7f665ce61c33bfc0145d2b18a1	12
e432720ae95f527fd866ffd7d7603bac	9
01ef2233db97646760c09f1438ae4e47,86e97ee288bf9f8c1a969a957819196b	10
3a8066820ff7d26454b290a4471e468e	4
9a0588141acedb319100b63b41a68f5f,f382def52c34efa283bd663b34de2089	14
48cb9e3e60b739d691ea2b007fa383f8,70a7d6d031ca0692492ce1d61155f6ab,71c9662a83afdc0761cebc6a4626e1a8	2
695ce7e9a1d987d35b8231fc6ee30a6a	21
873483b0610f7e61e159a12401c73c47,a9f122e6e3a04b3b9377f09c73947805	1
f382def52c34efa283bd663b34de2089	23
28dacaea7c2cf7c2c12f32a9b7910f31,5f459f5a41727271a947f0e447e258bc,d15ce2ce49ab21f144e88168c7c55fd1	31
3395427510ef6d944befa2f70b3f2490,34e39f80b4bd25300714fd1d71ba146a,550f2a198f286d637521f609171f9530	11
3e0bc167cec7bfa27f702535c09eaae5,a177ffd37088016b57f15360a91c9c53,d6735e6ad3c25beb5d7b1de73c753e50	4
715eb8d1052a8c2072030da6d0dc7146,9a0588141acedb319100b63b41a68f5f,f382def52c34efa283bd663b34de2089	36
f6af342f31b2257484d5c7d9cbf7bd27	1
d4a503c5039f322879676b8f9dbb938d	14
134c1e975a3baf6787244e0c118591a7	7
8d23c87885799c2207298d714f05662b	8
bc6d35f6eb286b75f60c638d7c1ebd6b	22
42b49ed35122124acc5650ddedf8c7c8,7366474385ac859097979180cdda5398,e2197cc98f6cf8d4bb50606165694f7e	33
079c87bb0ee7725d5be08d0b677ed538,bc6d35f6eb286b75f60c638d7c1ebd6b	14
45e4afbeb6c78524dc6a772b4d73ab89	4
134c1e975a3baf6787244e0c118591a7,a86ae70cd72c600d49aeb2bbf6d7d3e5,b9e9661882a3302099bc23ad47129089	23
76bbbf868b3604fc1acc7403b7fca55f,b6624369e0f4bcd45a08767dcbd62e4a,fa02b0478e95b367473168703083c3fb	12
79c5716c32f7be95b545e4bcb11b5684,fec1be9eaf472d9eadec9fcfe8c1dc79	1
6bb0058abb51f6ba1885bdd34ce516e6,7397c50619430abe53fef3acf2e0c36e,e9447c56af5846682da32e6d29376a1b	5
02cf160808173778a30345006d122e4b	14
a86ae70cd72c600d49aeb2bbf6d7d3e5	3
111fda9587b6ddfb18479d9956bf9956,77788293ce0057f689a4c4a6f971ac19,83374170c09441f05dcc193bf405c3d2	5
4f0ad8cabe83570a471155c2731a77de,9ed491a9cd6e0844f6f06fa6ab5ccec4	4
143c1b7af5090823d58cdc84fec23d41,4eaa517679e9e1b959620143c8c37f90,a74aa36afa1a891e8aa86c9837b83155	70
3a8066820ff7d26454b290a4471e468e,e432720ae95f527fd866ffd7d7603bac	22
0fa19cc37a3c0c53dddff4382d49f267,17d05c7e641135cefa47fa41111f3090	2
827e2a0fc0a58177716e48b05672e91e,ef5a3e7874025d6dab8056c82c293eef	1
b9a3d8dd83008b83ed2760639dc565b8,bf05212a2ae0decbfc012dd9d2f9bd0d,f63d1678b9ebe3dc3a8b22250470afe9	16
0d98b23a660c6c51525aaa7d6dde9e70,f98016fdb554344a562e587d79549038	27
12a06d62a1dbe5973c04f7a71814efc0,22edc03154ec2732dabf866c3895169f	19
0d8b7b2691a7b0d19afdec3e278a8e72,79c5716c32f7be95b545e4bcb11b5684,fec1be9eaf472d9eadec9fcfe8c1dc79	8
4d579cca69ba9016e3e55b98545188ae,d900cc6de72c46588e9511231e233f71	4
67e43739437c77370d03267e4a8910fe	1
2def48cfe2a6fa5e8adae8b42dfc69df,3588c879a186b6c02eefa3b8f2c80a9c	6
0b41f6317f5ddec51f738b8cbeaac301,36e96d3c4e355251290e88bdee459711,c2d4dc31301ef736ca49c728f5e0b5aa	6
0d04e97d35c35319ca1138cf4b39277e,41d2d05adf5976cb6bfafb1d705fd8b8,48eada786cb96abaf69176b8fd49d5af	6
7c7946f55540b48e30cba098e2e76903	4
98c0d8130bbff0d883608830eff439db,a9f122e6e3a04b3b9377f09c73947805	2
0623953dc7d4a7dc25a36e66cac23413,4839122210e77b54c03a689e5d5dc103,ce271dbc42fd87b8cbaae208bf7e64ad	1
4668701295f3bc83a0a91a08ac34e7bd	1
04de24a1ad77af16c9e088ea71a00f46	7
fec1be9eaf472d9eadec9fcfe8c1dc79	6
1a4d63e0e9cc095643d00aea2c3b4755,7d129518cd87d3adeb4c307e348d4440	3
b9a3d8dd83008b83ed2760639dc565b8,bf05212a2ae0decbfc012dd9d2f9bd0d	10
0ab10f22f00f3d91ce9213e9ea1ee36f,1b37e0d178045d16d9ec5c5c3a41ee3d	3
7a2d67064b4893564e3c37fef87c1dc9,998b5d843a86bbc4c6894f0cec24fe11,d29ef223675a51d5d81cdbfc7d6aa924	7
6ad031f29415c725e69c42043b6fe51e,8262c78ff23ac12bb97d752d8d4bde2d,ea5573308b461e15a13fa06745849711	16
a0cf350fabdc8740e839106d90bccf5b	2
27930c96ea1fc852196a3d043b2d5477,4d579cca69ba9016e3e55b98545188ae,d900cc6de72c46588e9511231e233f71	1
0f412a65e66e04f497241e3f87712c31,55671589072537f9fde3de9284e9d9fc,f8ab077b28076580f89f26d3c07efac8	11
0d83a05b1423a30bed2ba428c3aad730,9a018269aa9f9fdb4243178699466161,f50c432ea4d91761e8b6bddeeada9b20	21
2891d6ba6003a0cdf964cea2f8c53c5e,9c8506892eae109aa12396a0c082833b,bca8d88b847c2453b0af435a44d4f1d7	7
002c118816a5e8c89e208afce1187181,0397e4288dc9b391fa43d889d97c07fe	11
111ffa8608781f1ad05bcdebdce8fe94,185677ca071d8e4cae51a377a84e21f9,be0657227b4c45274c25e5b7d44cff5e	6
5628a9d40bf61c0e3f23c613b3a462b0,5b6c5f337a496c3e6e73e0648f0a6c4a,bd2f2f3060e5dd2991183fcf3c4ff20d	1
3a8066820ff7d26454b290a4471e468e,6037a4240960d03413b4f5c94f8ad0e7,e432720ae95f527fd866ffd7d7603bac	7
873483b0610f7e61e159a12401c73c47	2
2daa861a2f758c2202b3a5d18906b3b0,5231f4eb04626869fa8bf4ec96530dc0,7e2cf62e829d0aba1a42380dfaf4aa6a	12
221dd8ec366eef30591d639af98c0109	1
622fc0b9f832314e58ae3688cddd7e90,6a069f6501a0b645beefe37cbe284d5d	3
14b84ac7f8127111f32767e6884ee590,8f2704857916a3300c7718599409c58f,bcfb947bb7d678f5568cd383eaabea3e	11
0055a47839ed04ffeabc31e381d7615e,475e03497e6da5ae8bc9afd362f74eb9,f6af342f31b2257484d5c7d9cbf7bd27	3
827e2a0fc0a58177716e48b05672e91e,ef5a3e7874025d6dab8056c82c293eef,f164aab3a5bcf5754b7c13800d48368d	28
4f2c7276f951c8677d3a8641a7c55c31,e7371104102e5dafd7252c1667a5088f,fb266e12704be1c41ef520643a5f6690	8
2e8efb11997a962244619460d2ab6b3e,8cf501bdc4cf841dcc361f99c9c2966c,d44fa0bcd3b18047cabe1f371fdf4828	17
fedbdec9fa329883fa7ef19059c986a5	28
148fc5d0dc0f3b6d29fb5dcdb25bad02,28e4a22216e27c559fed0c52ceeaa1e7	15
bcc33c75dd700520f107a407b18972a7	10
00759112a1f2bda4f0523ff6a6b4058a,f05fe8c0914ef0e126109be122e42563	6
1767b4c4d49ee3d3468181636b11ba6a	16
3bb638b55d28a949080d93ff60eb8a8e,4a0662aa982407be01607f221e9904c7,96950db227dbac378498b1e047aa116d	25
93d8ad4f458e6f19c3807325e6814cd4,ccf1564e961bc11eb498ab3141fee4d4,e2bec63e0382a38ad16d61ea16514bc9	19
1fafb3829ba2bd2589bacec7c587c5b9,c27ec780f151b77c8a470486f640a206,efcf1eda6a5a9ab8aec0fcad73f3c498	11
d15ce2ce49ab21f144e88168c7c55fd1	5
111ffa8608781f1ad05bcdebdce8fe94,185677ca071d8e4cae51a377a84e21f9	3
3cd334bcc9ffd50b43e5af3d1062876f,7aae169bec4e8bd6049f7a81e34954fb	15
1f499f82fdc0ff81ba4a7101219c9d8d,745639b55a512c171f365f2681a8660b,fedbdec9fa329883fa7ef19059c986a5	14
10f56ab9f6d00546c1e3a2514635a4d9,4ba405301fbd6fba4cd3fabf5b540b62	7
4a0662aa982407be01607f221e9904c7,96950db227dbac378498b1e047aa116d	1
2c7de6ee659ff3c2be7ffd8be5d4edce,c73a4c3d194f98742b8765d2541ac983,dde653fc6d9c6dc4400c4721b24b98dd	3
22edc03154ec2732dabf866c3895169f	4
4ba405301fbd6fba4cd3fabf5b540b62	8
9c6718e410fa378dcaa7810f196763d1	10
98f253080cd1a5b62ced06d8657f8e54	5
6f546a22e58eaa66fd841d741bc3f131,d7ccfee04623c35577faf13577d6f567,f56af710ba9108d0e73ac873ae853ed2	3
5ae3eba6d12a06417b5dbb3035dbf080,d65acc4576e02d16224f3e5c5c3d274e,e7be3d52da34418f2e00ffd54f66c931	12
7a2d67064b4893564e3c37fef87c1dc9,998b5d843a86bbc4c6894f0cec24fe11	5
34a6e9ad6290fa2b1a02d206fb7eafc9,3cd334bcc9ffd50b43e5af3d1062876f	5
148fc5d0dc0f3b6d29fb5dcdb25bad02,28e4a22216e27c559fed0c52ceeaa1e7,b2dd2e8700e4118d97d44632a4d22be1	11
26c22ac916509809eeb1709a86b44c82,85b132b9a091bc33499b86e411ba62d8,9fec3cfcb2daa9b48a3c30dda2d2df41	1
e7371104102e5dafd7252c1667a5088f,fb266e12704be1c41ef520643a5f6690	3
bde184524f52a81c0db2db8d9434e901,bf5bc68698bf788b6ed825033e62b510,c909029b49d7ce6d8fb9f8d54616b18e	6
5ee0aa799d7a9d95d52a472339f90768,72b72d1a2cf566cee7a867b67f7598b8	2
11ed041a24f5bfbcfb491ba8bebccdc1,9c6718e410fa378dcaa7810f196763d1	1
f8ab077b28076580f89f26d3c07efac8	5
9ed491a9cd6e0844f6f06fa6ab5ccec4	2
6bb0058abb51f6ba1885bdd34ce516e6,7397c50619430abe53fef3acf2e0c36e	1
bb1cb310c4a2eb203ebe9858524af0df,f2355fd939579613d8deb1c440474dd0	4
5f459f5a41727271a947f0e447e258bc	10
4d5b5c72081714baf857ff88e5f7a59f,dca60872b455c60f4001eb23540fbe34,ffce8d090c34743b1cfd89d538876049	4
1db11ff12a4df48bf6bb6d1bd8e42801,601b6150858bd79543a4a7a2718f7e28,a0cf350fabdc8740e839106d90bccf5b	13
0c1dcbf2e4a245f9769aab0234a4a01f,bb1cb310c4a2eb203ebe9858524af0df,f2355fd939579613d8deb1c440474dd0	13
9259e191c5c8c8475e7e854dbdbda617,991265d58b112e600dc95957ee48fa99,dab51cb8ccbc0f4d6022669322077bc8	5
2b441ef3fb084a0333f4a4d0ddfaaf74,98f253080cd1a5b62ced06d8657f8e54,f343ffb5b598f5e242e7cad3c5781f35	11
2daa861a2f758c2202b3a5d18906b3b0,5231f4eb04626869fa8bf4ec96530dc0	4
6dd2e90fdcbd5810af7b531ceb4460f0	3
4664523becbbdd8af53c08d3b15d41a5	21
47bba9282a9911716de586b28c959064	1
bf05212a2ae0decbfc012dd9d2f9bd0d	16
6ad031f29415c725e69c42043b6fe51e	4
0cf928d78ca417824ce9894acb41159d,22e02f9f7a47b7a3b38609d6f6614a60,2bebcdb5fb785c5d49e46b75f79aa814	9
1702f3d2ad5f513f473347856d3063b9,a7c27758713177e9e6268fe4e32168e8	1
1767b4c4d49ee3d3468181636b11ba6a,eb519a530972382a98920ceb72425c77	13
2a8723804503cd4cb931c9e0dd3cf721,c6668c45db69ea6341183ea3b101bbf1,edd32cefa85c79d084254543a5930009	32
86e97ee288bf9f8c1a969a957819196b,91629e46236d4b3ce567dc305265a004	5
601b6150858bd79543a4a7a2718f7e28,a0cf350fabdc8740e839106d90bccf5b	2
5ae3eba6d12a06417b5dbb3035dbf080	4
5742b7848e3a770e95730bd487cdeed9	3
7193b1de15c850058f5b4243119991a8,c702b735cc4389050e09129cd17a15b5	5
5b1905956ab330478b68c3eb8c73fe64,f00d79310a982bc9bdbabda3c93bd8a5	2
2b441ef3fb084a0333f4a4d0ddfaaf74,f343ffb5b598f5e242e7cad3c5781f35	12
3a1370b1b13c441eb67c70242e65c2b0,47bba9282a9911716de586b28c959064,c20b0323a4d21ea36f17fe424f0cd1d0	7
0d98b23a660c6c51525aaa7d6dde9e70	1
c909029b49d7ce6d8fb9f8d54616b18e	4
93d8ad4f458e6f19c3807325e6814cd4,ccf1564e961bc11eb498ab3141fee4d4	13
185677ca071d8e4cae51a377a84e21f9,be0657227b4c45274c25e5b7d44cff5e	3
4842a37a20353269997d9d7ac2047c13,695ce7e9a1d987d35b8231fc6ee30a6a	8
17d05c7e641135cefa47fa41111f3090,93bfbcb11c87406fbcdb94da5c3eddd0	1
1767b4c4d49ee3d3468181636b11ba6a,73dc83f586f4112dc6c31025fee6a6d0,eb519a530972382a98920ceb72425c77	3
4839122210e77b54c03a689e5d5dc103,ce271dbc42fd87b8cbaae208bf7e64ad	9
33152652cac5fb95084d6b97a14bf4a8,7c7946f55540b48e30cba098e2e76903,9ab88909815d0ab11396d374fb320d33	4
91629e46236d4b3ce567dc305265a004	2
0fa19cc37a3c0c53dddff4382d49f267,17d05c7e641135cefa47fa41111f3090,93bfbcb11c87406fbcdb94da5c3eddd0	17
03befccb7031de2b15d4243162c02aa8	3
4eaa517679e9e1b959620143c8c37f90	5
f50c432ea4d91761e8b6bddeeada9b20	5
10940b3a07d855d5e29d8604e92f655a,616fbfe3fb4257dd28b93da7d950b152,ef113af20ef8ccd3ba78ab689fbbcd62	7
1d49c4db147e3a105ff9f86ca81b8b66,695ce7e9a1d987d35b8231fc6ee30a6a	16
0879101d9394d88af5c11ac43713179b	1
215839f2c1f7faa053fc27e37e31538e,54290d8c9c63e5c8f435c9f765495987	7
0ab10f22f00f3d91ce9213e9ea1ee36f,52efced814553349f8d08b6e9a731664	3
0d8b7b2691a7b0d19afdec3e278a8e72,79c5716c32f7be95b545e4bcb11b5684	7
5ee0aa799d7a9d95d52a472339f90768,72b72d1a2cf566cee7a867b67f7598b8,d4a503c5039f322879676b8f9dbb938d	8
1cdc20a1e8b525e2fc181b0f2fc2115a,7c87fd71355937c41a8eff70d634a2bd	5
37bc51b4a5c5609b631c152007e4b4d9,4a9468f835b3fe229ac60211e16c7fbd	7
bb1cb310c4a2eb203ebe9858524af0df	5
aa32553fcf4cf89a0165a5fe0c73695d,ec2ff07049145c06f24d1d760e4647c5,ecdf95e165cc4edafffd8759bd3e4282	11
134c1e975a3baf6787244e0c118591a7,b9e9661882a3302099bc23ad47129089	3
7366474385ac859097979180cdda5398,e2197cc98f6cf8d4bb50606165694f7e	5
111fda9587b6ddfb18479d9956bf9956,83374170c09441f05dcc193bf405c3d2	3
12a06d62a1dbe5973c04f7a71814efc0	8
80fa1014f33316ba619f0035a667119d	5
7fcda75f844a26c9421c76a5af6a6330	2
c831953733b145484c211c07b1bea3f3	5
8d23c87885799c2207298d714f05662b,ca87e77aabe11fa7d7795457fa23dbab	4
f00d79310a982bc9bdbabda3c93bd8a5	3
8de95544ced69ca53fec7730c17557e3	4
5628a9d40bf61c0e3f23c613b3a462b0,5b6c5f337a496c3e6e73e0648f0a6c4a	3
3588c879a186b6c02eefa3b8f2c80a9c	5
1238ca7feca0b42ba1b12e140c254515,e2b285c588a88b22f5bf69836aefbf10	5
76bbbf868b3604fc1acc7403b7fca55f,b6624369e0f4bcd45a08767dcbd62e4a	6
002c118816a5e8c89e208afce1187181,bafe60d4ad603f13473aad81ea864106	7
6ad031f29415c725e69c42043b6fe51e,ea5573308b461e15a13fa06745849711	2
1f499f82fdc0ff81ba4a7101219c9d8d	1
7da8ad6d3883ffadeeef1df71cf99e19	1
4d579cca69ba9016e3e55b98545188ae	3
8d23c87885799c2207298d714f05662b,e6ee93b0e0f981e954c55d2f78c46ace	5
98b09154b3bbee2adb138ba6343cdfcd	4
93d8ad4f458e6f19c3807325e6814cd4,e2bec63e0382a38ad16d61ea16514bc9	3
134c1e975a3baf6787244e0c118591a7,a86ae70cd72c600d49aeb2bbf6d7d3e5	14
9a0588141acedb319100b63b41a68f5f	5
1a15a4f23a00e04f1fc56da73b96b729,6a8388bfef97f206096d9147ab483778,b20ec6c537a705cf8dc60b0944c310f8	4
00759112a1f2bda4f0523ff6a6b4058a,e4c1498e4baf46335125884ffe79c9a4,f05fe8c0914ef0e126109be122e42563	12
e2b285c588a88b22f5bf69836aefbf10	2
0397e4288dc9b391fa43d889d97c07fe,bafe60d4ad603f13473aad81ea864106	6
20e3f15a64f47889016a6bdd1d5be899,3856fb6a9c1e988d587848628ef3014e,b38ac69dbdc71a90d8747a502dfc9dea	5
5b1905956ab330478b68c3eb8c73fe64,832af87a2cce3c7c1b73f6942f2c0c4f,f00d79310a982bc9bdbabda3c93bd8a5	14
1854c6c91b66a3c910d1d84a4ac579e8,5b1a90a206bf675735fea85cd5d52c9b,d93c7f55c15f5bc79813ca73c5c96375	2
db605bfbf6939bb6868dceff1914cbcc	4
b9a3d8dd83008b83ed2760639dc565b8,f63d1678b9ebe3dc3a8b22250470afe9	2
3395427510ef6d944befa2f70b3f2490	4
827e2a0fc0a58177716e48b05672e91e,f164aab3a5bcf5754b7c13800d48368d	2
002c118816a5e8c89e208afce1187181	7
8262c78ff23ac12bb97d752d8d4bde2d,ea5573308b461e15a13fa06745849711	4
0fa19cc37a3c0c53dddff4382d49f267,93bfbcb11c87406fbcdb94da5c3eddd0	2
ec942944d9df513dbdf243c0ca90dff7	8
0ab10f22f00f3d91ce9213e9ea1ee36f,1b37e0d178045d16d9ec5c5c3a41ee3d,52efced814553349f8d08b6e9a731664	11
4f2c7276f951c8677d3a8641a7c55c31,e7371104102e5dafd7252c1667a5088f	4
0c1dcbf2e4a245f9769aab0234a4a01f	4
622fc0b9f832314e58ae3688cddd7e90	4
1cdc20a1e8b525e2fc181b0f2fc2115a	12
2891d6ba6003a0cdf964cea2f8c53c5e,bca8d88b847c2453b0af435a44d4f1d7	2
3588c879a186b6c02eefa3b8f2c80a9c,bcc33c75dd700520f107a407b18972a7	5
2f1a8ddba41a83cce59a5b15b40b7d97,ea58faaa1f76753e3ef566ce038848ea	3
0d04e97d35c35319ca1138cf4b39277e,41d2d05adf5976cb6bfafb1d705fd8b8	1
b2894d701ed6de7d21f063d8da2a71ad	2
873483b0610f7e61e159a12401c73c47,98c0d8130bbff0d883608830eff439db,a9f122e6e3a04b3b9377f09c73947805	6
2e74e2df219f3c1a5ca9146f3a4ec37e,9c8aecd9e07aee31b94a25ea54d36faf	8
0397e4288dc9b391fa43d889d97c07fe	4
0623953dc7d4a7dc25a36e66cac23413,4839122210e77b54c03a689e5d5dc103	2
27930c96ea1fc852196a3d043b2d5477,4d579cca69ba9016e3e55b98545188ae	2
6414aee21330bf979b782c093856730f	2
61b0d88c61f9a081c9ef418924ec5912	6
28dacaea7c2cf7c2c12f32a9b7910f31,5f459f5a41727271a947f0e447e258bc	4
0d83a05b1423a30bed2ba428c3aad730,f50c432ea4d91761e8b6bddeeada9b20	1
34a6e9ad6290fa2b1a02d206fb7eafc9,7aae169bec4e8bd6049f7a81e34954fb	6
148fc5d0dc0f3b6d29fb5dcdb25bad02	2
1702f3d2ad5f513f473347856d3063b9,4c9c0f96d147ecca470e612d1e8565ce	4
3395427510ef6d944befa2f70b3f2490,34e39f80b4bd25300714fd1d71ba146a	6
d44fa0bcd3b18047cabe1f371fdf4828	1
148fc5d0dc0f3b6d29fb5dcdb25bad02,b2dd2e8700e4118d97d44632a4d22be1	2
3602c2677d91cdae73500ec07d3f04b2	3
0d83a05b1423a30bed2ba428c3aad730,9a018269aa9f9fdb4243178699466161	5
14bf67724bf1ce907f15fd93c37a8be9,1a4d63e0e9cc095643d00aea2c3b4755,7d129518cd87d3adeb4c307e348d4440	1
03befccb7031de2b15d4243162c02aa8,c831953733b145484c211c07b1bea3f3	1
98b09154b3bbee2adb138ba6343cdfcd,f1db7da0a99a2d57f56dc6698675a91d	3
12a06d62a1dbe5973c04f7a71814efc0,22edc03154ec2732dabf866c3895169f,6b29ca3016b5da0474e4dcac15018ddb	10
c5d3058083bc5b6d9090952b203f3c9a	2
ccf1564e961bc11eb498ab3141fee4d4,e2bec63e0382a38ad16d61ea16514bc9	5
4f0ad8cabe83570a471155c2731a77de,9ed491a9cd6e0844f6f06fa6ab5ccec4,c44137c624826e673494645c1fec3ddb	5
