#sampleName=simulated_Ler0_1
#filename1=data/imputation_rawdata/simulated_Ler0_1.fq
HapIds	count
ad97c513dac13d17eeacec7e3c30b7ca,ed625fc44f6786e9f95fd42c5b60abc7	3
7f55af0402fe0feaf9b542cdc238bcc2	1
390b858bfd389706491b3e0da24c26df	1
798e8025439e68def0e43a0e76b933b3	3
351b7023d97efb9f17bb86ac0f426b35	1
aa3e5e948d0a6a0cebabe2aa72d94e51,c922e387865dbe521cd4b2ada6c73fb6	2
6ed8561cf96daf9e9bcfa4924d678380	2
be473f261c244920fd3eeecd31a7408e	1
0c60689efe128e817448a5ad0f23f67c,c611999f9f434dc3cd98b91cef7d4f77	5
f2cc8815cb2d8541442e6e16356a875c	5
8b0e4394f04dd421cd04ed6e22e3d105,c4b5fc01ae0375643dc426d2748f68b3	1
441421e59ce4d09c30e011511260b8fe,54515788d6fe0b5e082e5cc97ea30bc5,545ecf54031b242598393f376640d7fd	2
d8e33baed4379c6d99b1a95d67205b98	1
13a84540367fb1813918663f84d4e239,1a418ff5326091f1ed258a1ef3f101ae	4
04a5ed1c083e00de25e1336c2ebb4fa3,edd682d98ee481ae01dfb66a25fbfae6	1
12fa1eb66afdc901bdb912b746d7db3d,25e90346acd120528406c5da81011e3d	1
3a798696b35afa595c120ddb1df72ae8,ee37cccfbbd9e98cb255143787028834	3
27ccc8e8998e42367abf276f847898b6	4
3b3cdcb6f4a818b47b6ea5c3913e54c2,c9cf1d2b59f7877c4e3cdf0654063324	3
615546ef9059cd96332645cd25ac2868,bea5b797f73bef652744e6adf8548d4a	5
33f8d7a9ff8c6d342a8fbaba3880da3e,edf7d43aa6388c861dba92330018c7ee	2
bcf8190c95852cda6e93e5b786a33887,f5a77b9e6dc308723ff864250fb7feda	2
42d3785f46e5cacaf1004eac61d9f79e,54b3fa983490565d04948747755dc289	2
7cf706c29477015b931e0602a02a118b	1
0b4ad1102b2d4be89c1ea87351548283,57c4f5f09dfcd3534f814bdd4e8ed3b4	1
129cacf5df4d490d84289b6a130b6e3b,cf39c422edf8b74f3d374c5e0a2fa216	2
0757738e4d85d3368466830ba075db47	1
7e7fba8e3de8103291c7c00f4d2f8ef1,c922e387865dbe521cd4b2ada6c73fb6	1
0c9debf788b79769638ce5d11cf6fa36,63ddd990b7264f03370e8a59a895766b	1
83da13a56a19341ed7363c12cc022d67	1
39072de3ec69cfda130d8f13c5fe7aab,4a569783b4c8815d40c63cfb8edc42e7,59417636353d95c1551dfdd93366236c	4
89eeb9501460686bb7dd49d373d6d0a3	1
c611999f9f434dc3cd98b91cef7d4f77	2
13a84540367fb1813918663f84d4e239,1a418ff5326091f1ed258a1ef3f101ae,8fc9693b381147dc4602e7eec5a3ac84	2
441421e59ce4d09c30e011511260b8fe,545ecf54031b242598393f376640d7fd	3
280c491c2894005d754cc5c3a20ae6e1,362f906fbfd11019fe91ba12df9f8ea5,dcdc48fe969432a3be8821e2685b5cfc	1
557902b78baae8bced93953efd71654a,67f28b059090842246b26f6b9db70276	2
2cb4aa25488b404fcf30d396907fd86b,4adccfe743010bc9130e24a46dc901bd	3
8f3c183c0aabd3ce49c7ddef4784c8c5,d0cc2fbed14631fc40b0a70c6817344f	3
4f8556049148a2f79e52916c8f4f3462,c075a711752dc4498ba49f3ec916e424	2
d2413c391c2d7222d3d7a51a63c33045	2
afb66d1e70f6ebe3165f90b0543d55ad,e7d673f2c6b1bc8201958b77c35167e9	1
9900079912f7922f89ccbc2498a48ed6,e80056f80d0a069e07070fffa02e82a0	2
e7371104102e5dafd7252c1667a5088f	2
0268cb1e420f1c114988f793c6228c3d,2cda357b6d39a4852158c39e1c5fa27e	2
6c1826cbbd858739bc42244727dc973d	1
129cacf5df4d490d84289b6a130b6e3b,404044a8b4b3fd751c7351be954b1b96	1
36e49160a4f8ce6da9faa9c803abf068,b62a46f68d7fa30bd3be2285b67c4b50	1
7cf706c29477015b931e0602a02a118b,866cf25e474bab5019b8487445600e46	1
a2982af09bcb718dc105136f6b83f163,fe7a103291c6a37178aba13deb0ad942	1
140f7ab18f2150c99e71363213cd6dc4	1
1dea988e5b5b0641572aae6218417ee6,33910f2be02d0ca1787dc87e19c6e633	1
cf7ba7e66c51499f4f9c6aca175974d8	1
74219b68e4e0300c43280066b475ae11	1
fcd31ed7b4401a8ce4cf517c15217157	1
02c5c5ac495be5b808dbc2b682fab204	1
241167ffed98dbdd2b91481e4f5dde3f,381fe1be368f1b02141ea49fe9dc0985	1
633b14b3ec6868fb0ecfb426cc93e869	1
7ddb5bc8e354e3c2813c5370f3a25c60	1
377383a1c4ea8eecb974d34b41e68c25,c5f2a40a10b9ed216c927d2d376b07fa	1
87ab376fad1123e5070e65eede0e1724	1
ddfbbc3f470efb5be69f27732a403571	1
282d5ec081794ffa97ad0b38f405e2cf,683df03fbd5abf02d9289cc74c2b2d01	1
736b33aa3f875167e1514c0bb9491e40	1
499b56e8a2e5242cc2ea140854d11f81,acf9c5c0f7e0de892a1660e25d70c867	2
9772edbb6785dfc70dce47b5e5edf5f1,f3cc767d89f7fd8fc601a06c8d1c5364	2
b815da7ed2c124639fb134acb2a58feb,d771bb5301856499b9562a11a25c5109	1
3a798696b35afa595c120ddb1df72ae8,7b86d8c7bb3d727436b9fc7e257bb09b,ee37cccfbbd9e98cb255143787028834	1
e7d673f2c6b1bc8201958b77c35167e9,f3d604ffc38ec953bbd93a7343ff71d9	2
6a36aa29195715328f16ffad19a1a075	1
107240bb648b59b91357cae3a78f440a	1
57cfdd22a9f9525c0d7cfb1de36412f7,c4ad59b00aafb30fb2d6247199e92a0e	1
fec5913c640ee2efdb3472b15bd2c26b	1
615546ef9059cd96332645cd25ac2868,c24e51b8e2fa20025e4eba30722fbf4f	1
356c47d75232ebfde56e1dd074a5acf8,c3425b7f9eca4dcef48f1ea8e162fd04	1
12c6ce3de6a8e6690b908662cfa79ad1,64219b661c61cd7d9102720b7744a584,f24e7538015c9c4f7d9d56f88f259b99	2
7e7fba8e3de8103291c7c00f4d2f8ef1,aa3e5e948d0a6a0cebabe2aa72d94e51	2
e9a42edea6e26f9528602e2b3d530fef	4
351b7023d97efb9f17bb86ac0f426b35,76c989eee13293f26abedd63d388a374	1
9971f8e02fccc21bf69535f929a08a30,a2ed552659791cf8735752e171cf6dd7,ea4edf8f3005cbdcaf41d633745ad664	1
bea5b797f73bef652744e6adf8548d4a,c24e51b8e2fa20025e4eba30722fbf4f	2
4adccfe743010bc9130e24a46dc901bd	1
2e89123a3f4d8df661f61bca147b9566	1
56dc3d8a6d4ed06a5468b948a2897228	1
3dc3cd5f220c3e2739c5821ac4fd2781,b30387827dd0fcf6d5cd845d27c55571	1
bdee67814d0dd8a6f41ce4ecc33c9837	1
798e8025439e68def0e43a0e76b933b3,e80056f80d0a069e07070fffa02e82a0	1
0c7de2886ba2c07d041ce61ab5ce0c6d,a9fdd5be0ed1310b7f2e80e676cd7267	1
bdee67814d0dd8a6f41ce4ecc33c9837,fec5913c640ee2efdb3472b15bd2c26b	1
badf0388cdedf24751b24036514e1dcc	1
0278f2b72d4c176b83ba30f13c2ee1ee	1
3244976beba47f1756dd6df09aab030a,e927498042e52209a5392f212377d4d9,f9a35540d2aa0b9dcc41027ae580ae19	1
cb986fd42593edd393874cf8ef1d13e8	1
84af7be0718177abfd3b8fdffd8e3f77,b29e1a7f274f46c85d0223757633fa96,dfd96dfa6d0f34ac98ec69848c66bb12	1
c73a4c3d194f98742b8765d2541ac983,dde653fc6d9c6dc4400c4721b24b98dd	4
4eaa517679e9e1b959620143c8c37f90	9
1702f3d2ad5f513f473347856d3063b9,4c9c0f96d147ecca470e612d1e8565ce,a7c27758713177e9e6268fe4e32168e8	10
34a6e9ad6290fa2b1a02d206fb7eafc9,3cd334bcc9ffd50b43e5af3d1062876f,7aae169bec4e8bd6049f7a81e34954fb	27
aa32553fcf4cf89a0165a5fe0c73695d,ec2ff07049145c06f24d1d760e4647c5,ecdf95e165cc4edafffd8759bd3e4282	24
2a8723804503cd4cb931c9e0dd3cf721,c6668c45db69ea6341183ea3b101bbf1,edd32cefa85c79d084254543a5930009	39
4f2c7276f951c8677d3a8641a7c55c31	16
48990738f9722d6a326ae96631df3adb,9c8aecd9e07aee31b94a25ea54d36faf	9
5ae3eba6d12a06417b5dbb3035dbf080,d65acc4576e02d16224f3e5c5c3d274e,e7be3d52da34418f2e00ffd54f66c931	13
37bc51b4a5c5609b631c152007e4b4d9,4a9468f835b3fe229ac60211e16c7fbd,51aad7a87461b30cdd6cf200d25ae527	20
e57adee48063c9df8397b4621eb378a4	2
1854c6c91b66a3c910d1d84a4ac579e8,5b1a90a206bf675735fea85cd5d52c9b	18
5ae3eba6d12a06417b5dbb3035dbf080	5
3a8066820ff7d26454b290a4471e468e,e432720ae95f527fd866ffd7d7603bac	35
9a0588141acedb319100b63b41a68f5f,f382def52c34efa283bd663b34de2089	10
71c9662a83afdc0761cebc6a4626e1a8	4
2daa861a2f758c2202b3a5d18906b3b0,5231f4eb04626869fa8bf4ec96530dc0,7e2cf62e829d0aba1a42380dfaf4aa6a	15
695ce7e9a1d987d35b8231fc6ee30a6a	19
b8ac05e41eddd9cd375cff904d19f49a,c8d6276242cbe86dd9da0990a4637c0c,f714b55c1938a63c06eceebba5499482	13
719efa9537a5109019659bc5de4f1be4	3
134c1e975a3baf6787244e0c118591a7,a86ae70cd72c600d49aeb2bbf6d7d3e5,b9e9661882a3302099bc23ad47129089	22
edd32cefa85c79d084254543a5930009	13
143c1b7af5090823d58cdc84fec23d41,4eaa517679e9e1b959620143c8c37f90,a74aa36afa1a891e8aa86c9837b83155	63
01ef2233db97646760c09f1438ae4e47,86e97ee288bf9f8c1a969a957819196b	10
f382def52c34efa283bd663b34de2089	26
2a8723804503cd4cb931c9e0dd3cf721,c6668c45db69ea6341183ea3b101bbf1	2
4664523becbbdd8af53c08d3b15d41a5	27
d44fa0bcd3b18047cabe1f371fdf4828	2
bde184524f52a81c0db2db8d9434e901,c909029b49d7ce6d8fb9f8d54616b18e	1
1d49c4db147e3a105ff9f86ca81b8b66,695ce7e9a1d987d35b8231fc6ee30a6a	20
d93c7f55c15f5bc79813ca73c5c96375	7
0c1dcbf2e4a245f9769aab0234a4a01f,bb1cb310c4a2eb203ebe9858524af0df,f2355fd939579613d8deb1c440474dd0	14
10940b3a07d855d5e29d8604e92f655a,616fbfe3fb4257dd28b93da7d950b152,ef113af20ef8ccd3ba78ab689fbbcd62	12
d4a503c5039f322879676b8f9dbb938d	12
e432720ae95f527fd866ffd7d7603bac	4
27930c96ea1fc852196a3d043b2d5477	3
25e3bcd6f161f3a4b2916bc72d9ebed0	15
0ab10f22f00f3d91ce9213e9ea1ee36f,1b37e0d178045d16d9ec5c5c3a41ee3d	6
76bbbf868b3604fc1acc7403b7fca55f,b6624369e0f4bcd45a08767dcbd62e4a,fa02b0478e95b367473168703083c3fb	22
dc19474e3008e5442773dcb12f886529	6
8d23c87885799c2207298d714f05662b,ca87e77aabe11fa7d7795457fa23dbab	4
42b49ed35122124acc5650ddedf8c7c8,7366474385ac859097979180cdda5398,e2197cc98f6cf8d4bb50606165694f7e	30
bc6d35f6eb286b75f60c638d7c1ebd6b	13
93d8ad4f458e6f19c3807325e6814cd4,ccf1564e961bc11eb498ab3141fee4d4,e2bec63e0382a38ad16d61ea16514bc9	24
c8d6276242cbe86dd9da0990a4637c0c,f714b55c1938a63c06eceebba5499482	7
6ad031f29415c725e69c42043b6fe51e,8262c78ff23ac12bb97d752d8d4bde2d,ea5573308b461e15a13fa06745849711	21
0d8b7b2691a7b0d19afdec3e278a8e72,fec1be9eaf472d9eadec9fcfe8c1dc79	6
0397e4288dc9b391fa43d889d97c07fe,bafe60d4ad603f13473aad81ea864106	9
e2197cc98f6cf8d4bb50606165694f7e	5
6bb0058abb51f6ba1885bdd34ce516e6,7397c50619430abe53fef3acf2e0c36e,e9447c56af5846682da32e6d29376a1b	4
134c1e975a3baf6787244e0c118591a7,a86ae70cd72c600d49aeb2bbf6d7d3e5	20
95dfaa7f665ce61c33bfc0145d2b18a1	4
00759112a1f2bda4f0523ff6a6b4058a,e4c1498e4baf46335125884ffe79c9a4,f05fe8c0914ef0e126109be122e42563	15
04de24a1ad77af16c9e088ea71a00f46	10
7a2d67064b4893564e3c37fef87c1dc9,998b5d843a86bbc4c6894f0cec24fe11,d29ef223675a51d5d81cdbfc7d6aa924	11
2def48cfe2a6fa5e8adae8b42dfc69df,3588c879a186b6c02eefa3b8f2c80a9c	8
0fa19cc37a3c0c53dddff4382d49f267,17d05c7e641135cefa47fa41111f3090,93bfbcb11c87406fbcdb94da5c3eddd0	23
827e2a0fc0a58177716e48b05672e91e,ef5a3e7874025d6dab8056c82c293eef,f164aab3a5bcf5754b7c13800d48368d	18
ec942944d9df513dbdf243c0ca90dff7	6
0d98b23a660c6c51525aaa7d6dde9e70,f98016fdb554344a562e587d79549038	23
45e4afbeb6c78524dc6a772b4d73ab89	8
34a6e9ad6290fa2b1a02d206fb7eafc9,3cd334bcc9ffd50b43e5af3d1062876f	10
0d8b7b2691a7b0d19afdec3e278a8e72,79c5716c32f7be95b545e4bcb11b5684,fec1be9eaf472d9eadec9fcfe8c1dc79	13
622fc0b9f832314e58ae3688cddd7e90,bfe14f127756d81de13593101491c6c2	3
d900cc6de72c46588e9511231e233f71	2
5628a9d40bf61c0e3f23c613b3a462b0,5b6c5f337a496c3e6e73e0648f0a6c4a	1
b9a3d8dd83008b83ed2760639dc565b8,bf05212a2ae0decbfc012dd9d2f9bd0d	14
fedbdec9fa329883fa7ef19059c986a5	32
4f2c7276f951c8677d3a8641a7c55c31,e7371104102e5dafd7252c1667a5088f,fb266e12704be1c41ef520643a5f6690	9
c909029b49d7ce6d8fb9f8d54616b18e	5
36e96d3c4e355251290e88bdee459711,c2d4dc31301ef736ca49c728f5e0b5aa	4
0b41f6317f5ddec51f738b8cbeaac301,36e96d3c4e355251290e88bdee459711,c2d4dc31301ef736ca49c728f5e0b5aa	9
111ffa8608781f1ad05bcdebdce8fe94,185677ca071d8e4cae51a377a84e21f9	6
4f2c7276f951c8677d3a8641a7c55c31,e7371104102e5dafd7252c1667a5088f	5
33152652cac5fb95084d6b97a14bf4a8,7c7946f55540b48e30cba098e2e76903,9ab88909815d0ab11396d374fb320d33	4
873483b0610f7e61e159a12401c73c47	6
6503bb85c4d632211ecd3f59b036c493	1
715eb8d1052a8c2072030da6d0dc7146	7
079c87bb0ee7725d5be08d0b677ed538,bc6d35f6eb286b75f60c638d7c1ebd6b	11
fec1be9eaf472d9eadec9fcfe8c1dc79	7
8262c78ff23ac12bb97d752d8d4bde2d,ea5573308b461e15a13fa06745849711	3
1db11ff12a4df48bf6bb6d1bd8e42801,601b6150858bd79543a4a7a2718f7e28,a0cf350fabdc8740e839106d90bccf5b	13
2b441ef3fb084a0333f4a4d0ddfaaf74,f343ffb5b598f5e242e7cad3c5781f35	3
381b04a13ae38cd403a4115566ade250,94fc6b293f10d9dcce20216c605d2266,e93a98077dd811089d2667602c5c119c	10
0d83a05b1423a30bed2ba428c3aad730,9a018269aa9f9fdb4243178699466161,f50c432ea4d91761e8b6bddeeada9b20	25
f00d79310a982bc9bdbabda3c93bd8a5	5
715eb8d1052a8c2072030da6d0dc7146,f382def52c34efa283bd663b34de2089	3
1767b4c4d49ee3d3468181636b11ba6a	15
2e8efb11997a962244619460d2ab6b3e,8cf501bdc4cf841dcc361f99c9c2966c,d44fa0bcd3b18047cabe1f371fdf4828	21
002c118816a5e8c89e208afce1187181,0397e4288dc9b391fa43d889d97c07fe	5
bde184524f52a81c0db2db8d9434e901,bf5bc68698bf788b6ed825033e62b510,c909029b49d7ce6d8fb9f8d54616b18e	7
5628a9d40bf61c0e3f23c613b3a462b0	4
143c1b7af5090823d58cdc84fec23d41,a74aa36afa1a891e8aa86c9837b83155	15
2def48cfe2a6fa5e8adae8b42dfc69df	1
6d54ede54763afccff7e6b39b3780e41,7323864224869814e3274614ae129cf1,95dfaa7f665ce61c33bfc0145d2b18a1	17
4f0ad8cabe83570a471155c2731a77de,9ed491a9cd6e0844f6f06fa6ab5ccec4,c44137c624826e673494645c1fec3ddb	8
5ae3eba6d12a06417b5dbb3035dbf080,d65acc4576e02d16224f3e5c5c3d274e	3
6a069f6501a0b645beefe37cbe284d5d	6
3bb638b55d28a949080d93ff60eb8a8e,4a0662aa982407be01607f221e9904c7,96950db227dbac378498b1e047aa116d	31
0055a47839ed04ffeabc31e381d7615e,475e03497e6da5ae8bc9afd362f74eb9,f6af342f31b2257484d5c7d9cbf7bd27	3
1767b4c4d49ee3d3468181636b11ba6a,eb519a530972382a98920ceb72425c77	16
12a06d62a1dbe5973c04f7a71814efc0	7
3cd334bcc9ffd50b43e5af3d1062876f,7aae169bec4e8bd6049f7a81e34954fb	18
1f499f82fdc0ff81ba4a7101219c9d8d,745639b55a512c171f365f2681a8660b,fedbdec9fa329883fa7ef19059c986a5	12
9c8aecd9e07aee31b94a25ea54d36faf	18
1db11ff12a4df48bf6bb6d1bd8e42801,a0cf350fabdc8740e839106d90bccf5b	1
1fafb3829ba2bd2589bacec7c587c5b9,c27ec780f151b77c8a470486f640a206,efcf1eda6a5a9ab8aec0fcad73f3c498	12
6dd2e90fdcbd5810af7b531ceb4460f0,d1b21093126df5aada9a7ee95b1165e8	2
d15ce2ce49ab21f144e88168c7c55fd1	10
61b0d88c61f9a081c9ef418924ec5912	11
87f4e50fcffa09e3cbf5703be5a6659c,bc6d35f6eb286b75f60c638d7c1ebd6b	1
48cb9e3e60b739d691ea2b007fa383f8	1
93d8ad4f458e6f19c3807325e6814cd4,e2bec63e0382a38ad16d61ea16514bc9	10
1db11ff12a4df48bf6bb6d1bd8e42801	2
111fda9587b6ddfb18479d9956bf9956,77788293ce0057f689a4c4a6f971ac19	4
27930c96ea1fc852196a3d043b2d5477,d900cc6de72c46588e9511231e233f71	5
1a15a4f23a00e04f1fc56da73b96b729	1
11ed041a24f5bfbcfb491ba8bebccdc1	3
b2894d701ed6de7d21f063d8da2a71ad	1
0ab10f22f00f3d91ce9213e9ea1ee36f,1b37e0d178045d16d9ec5c5c3a41ee3d,52efced814553349f8d08b6e9a731664	10
4ba405301fbd6fba4cd3fabf5b540b62	5
4c9c0f96d147ecca470e612d1e8565ce	4
9c6718e410fa378dcaa7810f196763d1	11
5ee0aa799d7a9d95d52a472339f90768,72b72d1a2cf566cee7a867b67f7598b8,d4a503c5039f322879676b8f9dbb938d	7
7193b1de15c850058f5b4243119991a8,c702b735cc4389050e09129cd17a15b5	1
96950db227dbac378498b1e047aa116d	1
735cf346dab4638533ccee27e7c596ef,e10f23f865cb2322e174524e876c5d50,fa7f06d5781f421d585c4f367a3921ae	11
12a06d62a1dbe5973c04f7a71814efc0,22edc03154ec2732dabf866c3895169f,6b29ca3016b5da0474e4dcac15018ddb	10
3e0bc167cec7bfa27f702535c09eaae5,a177ffd37088016b57f15360a91c9c53,d6735e6ad3c25beb5d7b1de73c753e50	4
7d129518cd87d3adeb4c307e348d4440	1
b9a3d8dd83008b83ed2760639dc565b8,bf05212a2ae0decbfc012dd9d2f9bd0d,f63d1678b9ebe3dc3a8b22250470afe9	12
83374170c09441f05dcc193bf405c3d2	3
6f546a22e58eaa66fd841d741bc3f131,f56af710ba9108d0e73ac873ae853ed2	2
10f56ab9f6d00546c1e3a2514635a4d9,4ba405301fbd6fba4cd3fabf5b540b62	10
991265d58b112e600dc95957ee48fa99,dab51cb8ccbc0f4d6022669322077bc8	7
6414aee21330bf979b782c093856730f	11
7fcda75f844a26c9421c76a5af6a6330	1
34a6e9ad6290fa2b1a02d206fb7eafc9,7aae169bec4e8bd6049f7a81e34954fb	11
9259e191c5c8c8475e7e854dbdbda617,991265d58b112e600dc95957ee48fa99,dab51cb8ccbc0f4d6022669322077bc8	5
02cf160808173778a30345006d122e4b	11
3a1370b1b13c441eb67c70242e65c2b0,47bba9282a9911716de586b28c959064	2
148fc5d0dc0f3b6d29fb5dcdb25bad02	4
28dacaea7c2cf7c2c12f32a9b7910f31,d15ce2ce49ab21f144e88168c7c55fd1	5
0cf928d78ca417824ce9894acb41159d,22e02f9f7a47b7a3b38609d6f6614a60,2bebcdb5fb785c5d49e46b75f79aa814	12
0d83a05b1423a30bed2ba428c3aad730,9a018269aa9f9fdb4243178699466161	4
1238ca7feca0b42ba1b12e140c254515,e2b285c588a88b22f5bf69836aefbf10,e57adee48063c9df8397b4621eb378a4	8
0d98b23a660c6c51525aaa7d6dde9e70	2
873483b0610f7e61e159a12401c73c47,a9f122e6e3a04b3b9377f09c73947805	1
2891d6ba6003a0cdf964cea2f8c53c5e,9c8506892eae109aa12396a0c082833b	3
6c51383ba42ff426def42c9b9d16abd2,7193b1de15c850058f5b4243119991a8,c702b735cc4389050e09129cd17a15b5	6
1fafb3829ba2bd2589bacec7c587c5b9,efcf1eda6a5a9ab8aec0fcad73f3c498	3
2b441ef3fb084a0333f4a4d0ddfaaf74,98f253080cd1a5b62ced06d8657f8e54,f343ffb5b598f5e242e7cad3c5781f35	14
4eaa517679e9e1b959620143c8c37f90,a74aa36afa1a891e8aa86c9837b83155	2
6ad031f29415c725e69c42043b6fe51e,ea5573308b461e15a13fa06745849711	3
ccf1564e961bc11eb498ab3141fee4d4,e2bec63e0382a38ad16d61ea16514bc9	4
bf05212a2ae0decbfc012dd9d2f9bd0d	14
1cdc20a1e8b525e2fc181b0f2fc2115a	12
12a06d62a1dbe5973c04f7a71814efc0,22edc03154ec2732dabf866c3895169f	14
827e2a0fc0a58177716e48b05672e91e,f164aab3a5bcf5754b7c13800d48368d	4
235c8893a6068c96fae8c7cdca77e957,3717f1f12b134af19697fc387ec0be85,f023a24ad2e1ca444dc70b24f5306ea1	7
86e97ee288bf9f8c1a969a957819196b,91629e46236d4b3ce567dc305265a004	2
c831953733b145484c211c07b1bea3f3	5
5b1905956ab330478b68c3eb8c73fe64,832af87a2cce3c7c1b73f6942f2c0c4f,f00d79310a982bc9bdbabda3c93bd8a5	13
03e668dffeb58df4e7e7f03b01ab236a	3
0055a47839ed04ffeabc31e381d7615e	1
0d04e97d35c35319ca1138cf4b39277e,41d2d05adf5976cb6bfafb1d705fd8b8,48eada786cb96abaf69176b8fd49d5af	5
215839f2c1f7faa053fc27e37e31538e	4
14b84ac7f8127111f32767e6884ee590,bcfb947bb7d678f5568cd383eaabea3e	8
6dd2e90fdcbd5810af7b531ceb4460f0	3
c831953733b145484c211c07b1bea3f3,ec942944d9df513dbdf243c0ca90dff7	1
4f0ad8cabe83570a471155c2731a77de,9ed491a9cd6e0844f6f06fa6ab5ccec4	3
3588c879a186b6c02eefa3b8f2c80a9c	11
9a0588141acedb319100b63b41a68f5f	4
002c118816a5e8c89e208afce1187181,bafe60d4ad603f13473aad81ea864106	7
6bb0058abb51f6ba1885bdd34ce516e6,e9447c56af5846682da32e6d29376a1b	3
0ab10f22f00f3d91ce9213e9ea1ee36f	6
2e74e2df219f3c1a5ca9146f3a4ec37e,48990738f9722d6a326ae96631df3adb,9c8aecd9e07aee31b94a25ea54d36faf	4
80fa1014f33316ba619f0035a667119d	6
8d23c87885799c2207298d714f05662b	5
29ae980865e3f254b7844055037a0516	1
5b6c5f337a496c3e6e73e0648f0a6c4a	4
b9a3d8dd83008b83ed2760639dc565b8,f63d1678b9ebe3dc3a8b22250470afe9	5
22edc03154ec2732dabf866c3895169f	4
3717f1f12b134af19697fc387ec0be85,f023a24ad2e1ca444dc70b24f5306ea1	4
ef5a3e7874025d6dab8056c82c293eef	3
5f459f5a41727271a947f0e447e258bc	11
3395427510ef6d944befa2f70b3f2490,34e39f80b4bd25300714fd1d71ba146a,550f2a198f286d637521f609171f9530	13
28dacaea7c2cf7c2c12f32a9b7910f31,5f459f5a41727271a947f0e447e258bc	3
0ab10f22f00f3d91ce9213e9ea1ee36f,52efced814553349f8d08b6e9a731664	4
2def48cfe2a6fa5e8adae8b42dfc69df,3588c879a186b6c02eefa3b8f2c80a9c,bcc33c75dd700520f107a407b18972a7	4
99d9bf185c22351252f33f5aa92e2242,9c6718e410fa378dcaa7810f196763d1	3
6dd2e90fdcbd5810af7b531ceb4460f0,b2894d701ed6de7d21f063d8da2a71ad	12
8121df872146b062cca3c804c34d7102,b972b7a99171f225bd2ed7d69f370c2e	5
827e2a0fc0a58177716e48b05672e91e,ef5a3e7874025d6dab8056c82c293eef	3
93d8ad4f458e6f19c3807325e6814cd4,ccf1564e961bc11eb498ab3141fee4d4	9
5b6c5f337a496c3e6e73e0648f0a6c4a,bd2f2f3060e5dd2991183fcf3c4ff20d	4
34a6e9ad6290fa2b1a02d206fb7eafc9	5
601b6150858bd79543a4a7a2718f7e28	1
0cf928d78ca417824ce9894acb41159d	2
148fc5d0dc0f3b6d29fb5dcdb25bad02,28e4a22216e27c559fed0c52ceeaa1e7	15
00759112a1f2bda4f0523ff6a6b4058a,e4c1498e4baf46335125884ffe79c9a4	2
f8ab077b28076580f89f26d3c07efac8	9
01ef2233db97646760c09f1438ae4e47,86e97ee288bf9f8c1a969a957819196b,91629e46236d4b3ce567dc305265a004	9
5b1905956ab330478b68c3eb8c73fe64	2
715eb8d1052a8c2072030da6d0dc7146,9a0588141acedb319100b63b41a68f5f,f382def52c34efa283bd663b34de2089	42
26c22ac916509809eeb1709a86b44c82,85b132b9a091bc33499b86e411ba62d8,9fec3cfcb2daa9b48a3c30dda2d2df41	2
0f412a65e66e04f497241e3f87712c31,55671589072537f9fde3de9284e9d9fc,f8ab077b28076580f89f26d3c07efac8	8
215839f2c1f7faa053fc27e37e31538e,54290d8c9c63e5c8f435c9f765495987	3
3395427510ef6d944befa2f70b3f2490,34e39f80b4bd25300714fd1d71ba146a	6
0879101d9394d88af5c11ac43713179b	5
6ad031f29415c725e69c42043b6fe51e	5
1a15a4f23a00e04f1fc56da73b96b729,6a8388bfef97f206096d9147ab483778,b20ec6c537a705cf8dc60b0944c310f8	6
873483b0610f7e61e159a12401c73c47,98c0d8130bbff0d883608830eff439db,a9f122e6e3a04b3b9377f09c73947805	3
4d5b5c72081714baf857ff88e5f7a59f,dca60872b455c60f4001eb23540fbe34,ffce8d090c34743b1cfd89d538876049	5
3717f1f12b134af19697fc387ec0be85	2
111ffa8608781f1ad05bcdebdce8fe94,185677ca071d8e4cae51a377a84e21f9,be0657227b4c45274c25e5b7d44cff5e	4
f50c432ea4d91761e8b6bddeeada9b20	5
7366474385ac859097979180cdda5398,e2197cc98f6cf8d4bb50606165694f7e	6
bcc33c75dd700520f107a407b18972a7	8
37bc51b4a5c5609b631c152007e4b4d9,4a9468f835b3fe229ac60211e16c7fbd	10
715eb8d1052a8c2072030da6d0dc7146,9a0588141acedb319100b63b41a68f5f	9
4d579cca69ba9016e3e55b98545188ae	7
20e3f15a64f47889016a6bdd1d5be899,3856fb6a9c1e988d587848628ef3014e,b38ac69dbdc71a90d8747a502dfc9dea	11
002c118816a5e8c89e208afce1187181,0397e4288dc9b391fa43d889d97c07fe,bafe60d4ad603f13473aad81ea864106	5
381b04a13ae38cd403a4115566ade250,94fc6b293f10d9dcce20216c605d2266	4
134c1e975a3baf6787244e0c118591a7,b9e9661882a3302099bc23ad47129089	8
235c8893a6068c96fae8c7cdca77e957,3717f1f12b134af19697fc387ec0be85	2
111fda9587b6ddfb18479d9956bf9956,83374170c09441f05dcc193bf405c3d2	1
28dacaea7c2cf7c2c12f32a9b7910f31,5f459f5a41727271a947f0e447e258bc,d15ce2ce49ab21f144e88168c7c55fd1	17
0623953dc7d4a7dc25a36e66cac23413,4839122210e77b54c03a689e5d5dc103,ce271dbc42fd87b8cbaae208bf7e64ad	2
1702f3d2ad5f513f473347856d3063b9,4c9c0f96d147ecca470e612d1e8565ce	2
